recognize,"(それに間違いないと)…‘を'『確かに認める』;(人相書き・特徴などで)…‘を'『見分ける』,認知する / (すでに得ている経験・知識などによって)…‘を'『認るめ』,認識する,理解する,悟る"
recommend,"…‘を'『推薦する』,推奨する / ‘を'『勧める』,勧告する"
record,"(…の)『記録』,(…を)記録すること / 公文書;公判記録;(昔の)遺物"
red,"『赤,』『赤色;』赤い絵の具(染料) / 赤い服"
reduce,"(あるところまで)‘を'『減らす』,小さくする;‘を'『下げる』 / (ある状態・形に)…‘を'『する,』変える,至らせる"
reduction,"(…を)『減らすこと』,減少,縮小,格下げ,(…の)割り引き / 減少(縮小)した量;割引額"
refer,"(情報・援助などを得るため)(…に)‘を'『差し向ける』,行かせる(send, direct) / (委員会などに)‘を'『委託する』,持ち込む"
reference,"(…へ)『言及すること』,(…の)話に触れること;言及した事柄 / (…を)『参照すること』,参考;(本などの)出典,参考書;(出典などの)注記"
reflect,"‘を'『反射する』,はね返す / ‘を'『映す』,反映する"
reflection,"(光・熱などの)『反射』,(音の)反響;反射光(熱),反響音 / (鏡・水面などに映った)『映像』;(親などの)生き写し"
refresh,"(飲食物・休息などが)‘を'『再び元気にする』,‘を'再びさわやかにする"
refuse,"…‘を'『断る』,拒む / 拒絶する,断る"
regard,"(…と)‘を'『みなす』,考える(consider) / (ある感情・態度で)…‘を'見る,注視する"
regret,"…‘を'『後悔する』;…‘を'残念に思う / ‘を'惜しむ,悲しむ"
regular,"『いつもの』,習慣的な / 『規則正しい』,きちんとした"
relate,"(…に)‘を'『物語る』 / (…と)…‘を'『関係させる』,結びつける"
relation,"(またrelationship)『関係』,関連 / 血縁関係,親族関係"
relative,"『関係のある』,関連した / 『比較上の』,相対的の"
relief,"(苦通・悩みなどの)『軽減』,除去 / (苦通・悩みなどから解放されて)ほっとすること,安心"
relieve,"‘を'『和らげる』,『軽減する』 / の苦痛(悩み)を軽くする,‘を'ほっとさせる,安心させる"
religion,"『宗教』;『信仰』;信仰生活 / 『宗旨』,宗派,…教"
remain,"『残る』,存続する / 『居残る』,留まる;滞在する"
remark,"(…についての)『簡単な発言』(『感想』),所感 / 注目,観察"
remedy,"(…の)『治療薬』,『治療法』 / (…を)矯正(救済)するもの,(…の)対策となるもの"
remember,"…‘を'『思い出す』 / …‘を'『覚えている』,記憶している"
remind,"‘に'『思い出させる』,念を押す:"
rent,"(…の)ほころび;裂け目;嶺れ目,割れ目 / (…の)分裂,不和"
repair,"…‘を'『修繕する』,修理する / …‘を'『償う』;…‘を'訂正する』"
repeat,"‘を'おうむ返しに言う;…‘を'他の人に繰り返して言う / …‘を'『暗記して言う』,暗唱する"
repetition,"(…‘を')『繰り返すこと,反複すること』;(…の)暗唱 / (;の)写し,複写,模写(copy),模倣"
replace,(…として)…‘に'『取って代わる』 / (…と)…‘を'取り替える
reply,"(…に)『答える』,返事する / (…に)『応じる』,応戦する"
report,"(…についての(『報告』,『報道』 / 銃声,砲声,爆発音"
represent,"…‘を'『表す』,象徴する / (記号・文字・事物によって)…‘を'表す・…‘を'『代表する』,‘の'代理をする"
representative,"『描写する』,表現する,象徴する / 『代表する』,代理の;代議制の"
reproduce,"‘を'『再現する』,‘を'再生する / …‘を'『複製する』,『複写する』"
republic,"『共和国』;共和政体 / (フランス革命から喚代までの,フランスの)共和制"
reputation,"(人・物の)『評判』,世評 / 名声"
request,"‘を'『頼む』,要請する;‘に'『頼む』,要請する / 『頼むこと』,『要請』,依頼"
rescue,"(危険などから)…‘を'『救う』,救助(救出)する / 『救助』(『救出』)『すること』;(個々の)救助,救出"
reserve,"(特定の人・目的などのために)…‘を'『別にしておく』,『取っておく』;…‘を'『予約する』 / (…のために)…‘を'『残しておく』,蓄えておく"
resign,"『辞職する』,辞任する;(…を)辞める / …‘を'『辞職する』,辞任する,辞める"
resist,"…‘を'『こらうる』,『がまんする』 / …‘に'『抵抗する』,反抗する"
resistance,(…に)『抵抗』(『反抗』)『すること』;(…を)『こらえること』 / (病気などに対する)『抵抗力』
respect,"(…に対する)『尊敬』,敬意 / (…に対する)『尊重』,注意,関心+『名』》"
responsible,"(物事が)『責任を伴う』,責任の重い / (人が)(…に対して人に)『責任を負っている』,責任がある"
rest,"『休息』,休憩,休養;休息の時間(期間);(…から)解放されて休むこと / 睡眠(sleep)"
restaurant,"『レストラン』料理店,(大ホテル・劇場などの)食堂"
result,"『結果』,結末;成果,効果 / (試験・競技などの)『成績』"
retire,"(…から)『引退する』,退職する / 就寝する,床につく"
return,"(…から元の場所・状態などに)『帰る』,戻る / 再び起こる,再発する"
review,"…‘を'『調べ直す』,再検討する;‘を'復習する / …‘を'(改良の目的で)精密に検査する"
reward,"(…に対する)『報酬』,お礼,ほうび / (…に対する)『報奨金』,礼金"
ribbon,"(装飾・包装などに用いる)『リボン』 / リボン(ひも)状の物,細長い物"
rice,『米』(欧米ではプディングやケーキの原料にも用いる) / イネ(稲)
rich,"『金持ちの』,『富んだ』,豊かな / 金持ちの人たち"
rid,(やっかいなものを)‘から'『取り除く』
ride,"(馬・自転車・電車などに)『乗って行く』,『乗っている』;乗馬をする,馬に乗る / (人の肩・背などに)馬乗りになる,またがる"
right,"『右の』,右側の / (政治上)『右派の』,保守的な"
ring,"『指輪』 / 『輪』,環;輪形,円形"
rise,"『立ち上がる』 / 『起床する』,起きる"
risk,『危険』;危害(損害)を受ける可能性 / ‘を'『危険にさらす』
rival,"(…の)『競争相手』,『ライバル』,好敵手,匹敵する人(物),(…における)競争相手 / 競争する,対坑する"
river,"『川』 / (水以外のものの)流れ,多量の流出"
road,"『道路』,『道』;街道 / (都市・町の)…街,…通り(street);…街道;通例Rdと訳し固有名詞に付て"
roar,"『ほえる』,うなる;『わめく』,どなる / 大笑いする"
roast,"(オーブンまたは直接火で)‘を'『焼く』,あぶる,蒸し焼きにする / …‘を'『炒』>い)『る』,焙(ほう)じる"
rob,"(金品を)‘から'『力ずくで奪う』,強奪する / ‘から'金品を盗む;…‘の'中身を盗む"
rock,"『岩』,岩石;『岩壁』;岩礁 / 『岩片』;『石』,小石"
roll,"『転がる』,転がって行く;回る / 『動く』,進む"
roof,"『屋根』;屋上;家,家庭 / (形・位置・働きが)屋根に似た物"
room,"『部屋』,『室』 / (人・物の占める)『場所』,空間(space)"
root,『根』 / 『根元』
rope,"『なわ』,綱,ロープ;(1本の)なわ / 一つながり(の…)"
rough,"(表面が)『粗い』,ざらざらした,きめの粗い・でこぼこの / (動きなどが)『荒っぽい』;(空・海などが)荒れた"
round,"…『を[ぐるっと]回って』,を一周して / …『を曲がって』"
row,"(人や物の)(特にまっすぐな)『列』,並び / (劇場・教室などの)座席の列"
royal,"『王の』,女王の,王室の / 王(女王)に属する,王(女王)に仕える"
rub,"‘を'『こする』,さする / (…に)…‘を'こすりつける;(…に)…‘を'すりこむ"
rubber,(またIndia rubber)ゴム / オーバーシューズ(靴の上にはくゴムの防水靴);(ロッククライミング用の)スニーカー
rug,"(床の一部に敷く)『敷き物』,じゅうたん,もうせん / (敷物用)毛皮"
ruin,"(…の)『破滅』,崩壊,没落;破産 / 崩壊(荒廃)した物,残がい;『廃墟』(はいきょ)"
rule,"『規則』,規定;法則 / 『慣例』,慣習;通例,通則"
run,"『走る』,駆ける / (…に)『急ぐ』,突進する"
rush,トウシンソウ(灯心草);灯心草の茎(マット・かごなどを作る)
rust,(金属の)『さび』 / さび病;さび菌
sacred,"『神聖な』,神の / 『宗教の』,宗教に関する"
sacrifice,"(神に…の)『いけにえをささげること』;(神への…の)『いけにえ』 / (人・国家・目的などのために…を)『犠牲にすること』,(…のための)犠牲的行為;(…のために)犠牲にされるもの"
sad,(人が)『悲しい』 / (表情などが)『悲しそうな』;(物事が)『悲しむ』
saddle,(馬や他の動物の背にのせる)『くら』 / (くらを置く)動物の背
safe,"安全な,危険のない / 無事な(に)"
safety,"(…からの)『安全』,無事 / (また『safety catch』)(銃などの)安全装置"
sail,"『帆』;一隻の帆全部 / 帆のような物;風車の羽根,カエデの種子の羽根など"
sake,"『ため』;利益;理由,目的"
salary,給料・俸給（を与える、払う）
sale,"(…の)『販売』,売却,売れ行き,需要 / 『特売』,安売り"
salesman,"(通例腕ききの)『男子店員』,販売係 / セールスマン,男子外交販売員"
salt,"『塩』,食塩 / (化学で)塩"
same,"(いつもと)『同じ』,(以前と)変わらない / (…と)『同一の』,同じ;同種の"
sample,"(…の)『見本』,標本 / (…の)『実例』(example)"
sand,"『砂』 / 砂地,砂浜,砂漠"
satisfaction,(…を)『満足させること』 / (…に)『満足すること』
satisfactory,"『満足を与える』,満足な,申し分のない"
satisfy,"‘を'『満足させる』,喜ばせる / ‘を'『満たす』,充足する"
sauce,『ソース』 / 果物の砂糖煮
save,"(危害・損失・危機などから)‘を'『救う』,救援する / ‘を'』残しておく』,蓄える"
saw,seeの過去
say,"「…」‘と'『言う』,述べる;(人に)「…」‘と'言う / (意見として)…‘を'『言う』,述べる"
scale,"『てんびん』,はかり / てんびんのさら"
scarce,"(物が)『乏しい』,不足した / 『まれな』,珍しい"
scatter,"(…に)…‘を'『ばらまく』,まき散らす;(…の回りに)…‘を'ばらまく / (…を)‘に'ばらまく,まき散らす"
scene,"(ある行為・事件の起こる)『現場』,場所 / (物語・劇・映画などの)『場面』,舞台,背景"
scenery,"『風景』,景色 / (劇・映画などの)舞台装置,舞台背景,道具立て"
school,(施設としての)『学校』 / (大学の)『学部』
science,"『科学』;(特に)自然科学 / (個々の)科学,学問"
scientific,"(比較変化なし)『科学の』(に関する),学術的な / (科学のように)体系的な,正確な"
scientist,"『科学者』,自然科学者"
scrape,(堅い物などにぶつかって)…‘に'『すり傷をつける』 / …‘を'ギーッと引く(動かす)
